LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
ICBG5|ICBG5_0000348	hypothetical protein	356565	357299	00	356565	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	EutC	259.9	actNOG.ENOG4100HZI.meta_raw	299.9
ICBG5|ICBG5_0000349	hypothetical protein	357305	357556	00	357305	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000350	uncharacterized Actinobacterial protein TIGR03083	357646	358284	00	357646	1	contig.1	cds	TIGR03083	99.4	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MDMPI_N	47.9	actNOG.ENOG4100J5V.meta_raw	302.5
ICBG5|ICBG5_0000351	hypothetical protein	358327	358656	00	358327	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_20	55.1	actNOG.ENOG4100N2Y.meta_raw	122.1
ICBG5|ICBG5_0000352	hypothetical protein	358653	359156	00	358653	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AHSA1	66.2	actNOG.ENOG4100N1H.meta_raw	174.8
ICBG5|ICBG5_0000353	AraC family transcriptional regulator	359273	360277	00	359273	1	contig.1	cds	-	0.0	K07506	35.1	-	0.0	-	0.0	-	0.0	-	0.0	HTH_18	49.2	actNOG.ENOG4100NZW.meta_raw	200.7
ICBG5|ICBG5_0000354	AraC family transcriptional regulator	360469	361452	00	360469	1	contig.1	cds	-	0.0	K07506	58.8	-	0.0	-	0.0	-	0.0	-	0.0	AraC_binding_2,HTH_18	50.5,81.0	actNOG.ENOG4100NZW.meta_raw	290.3
ICBG5|ICBG5_0000355	AraC family transcriptional regulator	361637	362632	00	361637	1	contig.1	cds	-	0.0	K07506	25.1	-	0.0	-	0.0	-	0.0	-	0.0	HTH_18	44.5	actNOG.ENOG4100NZW.meta_raw	186.8
ICBG5|ICBG5_0000356	response regulator NasT	362670	363413	00	362670	-1	contig.1	cds	-	0.0	K07183	26.0	-	0.0	-	0.0	-	0.0	-	0.0	GAF_2,ANTAR	28.7,62.8	actNOG.ENOG4100M9W.meta_raw	214.9
ICBG5|ICBG5_0000357	hypothetical protein	363951	364442	00	363951	1	contig.1	cds	-	0.0	K09767	210.8	-	0.0	-	0.0	-	0.0	-	0.0	DUF520	207.9	actNOG.ENOG4100H9C.meta_raw	263.1
ICBG5|ICBG5_0000358	aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A	364455	365957	00	364455	-1	contig.1	cds	-	0.0	K02433	343.6	-	0.0	-	0.0	-	0.0	-	0.0	Amidase	292.8	actNOG.ENOG4100DR1.meta_raw	540.2
ICBG5|ICBG5_0000359	hypothetical protein	365977	366531	00	365977	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000360	heat shock protein HtpX	366627	367484	00	366627	-1	contig.1	cds	-	0.0	K03799	378.2	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M48	131.8	actNOG.ENOG4100BM9.meta_raw	420.2
ICBG5|ICBG5_0000361	enoyl-CoA hydratase	367633	368394	00	367633	1	contig.1	cds	-	0.0	K01692	198.9	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	164.1	actNOG.ENOG4100HF8.meta_raw	308.0
ICBG5|ICBG5_0000362	2-oxoacid:acceptor oxidoreductase, alpha subunit	368522	370456	00	368522	1	contig.1	cds	TIGR03710	657.0	K00177	32.9	-	0.0	-	0.0	-	0.0	-	0.0	POR,POR_N	93.3,168.6	actNOG.ENOG4100CCD.meta_raw	1139.8
ICBG5|ICBG5_0000363	indolepyruvate ferredoxin oxidoreductase, alpha subunit	370453	371538	00	370453	1	contig.1	cds	-	0.0	K00179	27.8	-	0.0	-	0.0	-	0.0	-	0.0	TPP_enzyme_C	103.3	actNOG.ENOG4100D0U.meta_raw	577.1
ICBG5|ICBG5_0000364	hypothetical protein	371619	372869	00	371619	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011MU.meta_raw	23.9
ICBG5|ICBG5_0000365	rarD protein	373029	373961	00	373029	1	contig.1	cds	TIGR00688	184.9	K05786	381.7	-	0.0	-	0.0	-	0.0	-	0.0	EamA	48.7	actNOG.ENOG4100FZ6.meta_raw	406.6
ICBG5|ICBG5_0000366	hypothetical protein	374173	375099	00	374173	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF222	39.4	actNOG.ENOG4100EYR.meta_raw	318.4
ICBG5|ICBG5_0000367	hypothetical protein	375096	375437	00	375096	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100EYR.meta_raw	48.6
ICBG5|ICBG5_0000368	heptaprenyl diphosphate synthase	375703	376695	00	375703	-1	contig.1	cds	-	0.0	K00805	299.2	-	0.0	-	0.0	-	0.0	-	0.0	polyprenyl_synt	197.2	actNOG.ENOG4100CQH.meta_raw	481.4
ICBG5|ICBG5_0000369	proton-translocating NADH-quinone oxidoreductase, chain N	376729	378354	00	376729	-1	contig.1	cds	TIGR01770	370.9	K00342	219.1	-	0.0	-	0.0	-	0.0	-	0.0	Proton_antipo_M	245.3	actNOG.ENOG4100C59.meta_raw	720.0
ICBG5|ICBG5_0000370	proton-translocating NADH-quinone oxidoreductase, chain M	378351	380009	00	378351	-1	contig.1	cds	TIGR01972	543.1	K00342	641.1	-	0.0	-	0.0	-	0.0	-	0.0	Proton_antipo_M	204.3	actNOG.ENOG4100CVU.meta_raw	692.6
ICBG5|ICBG5_0000371	proton-translocating NADH-quinone oxidoreductase, chain L	380006	381961	00	380006	-1	contig.1	cds	TIGR01974	729.5	K05568	305.2	-	0.0	-	0.0	-	0.0	-	0.0	Proton_antipo_N,Proton_antipo_M	80.7,283.2	actNOG.ENOG4100CH1.meta_raw	819.6
ICBG5|ICBG5_0000372	hypothetical protein	381974	382273	00	381974	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Oxidored_q2	85.3	actNOG.ENOG4100MYP.meta_raw	165.9
ICBG5|ICBG5_0000373	NADH dehydrogenase I subunit J	382270	383124	00	382270	-1	contig.1	cds	-	0.0	K00339	266.0	-	0.0	-	0.0	-	0.0	-	0.0	Oxidored_q3	104.2	actNOG.ENOG4100H1F.meta_raw	327.6
ICBG5|ICBG5_0000374	NADH-quinone oxidoreductase, chain I	383121	383660	00	383121	-1	contig.1	cds	TIGR01971	132.7	K00171	46.3	-	0.0	-	0.0	-	0.0	-	0.0	Fer4_7	43.2	actNOG.ENOG4100HDN.meta_raw	327.8
ICBG5|ICBG5_0000375	NADH dehydrogenase I subunit H	383661	384950	00	383661	-1	contig.1	cds	-	0.0	K00337	536.3	-	0.0	-	0.0	-	0.0	-	0.0	NADHdh	406.0	actNOG.ENOG4100BK7.meta_raw	615.9
ICBG5|ICBG5_0000376	NADH-quinone oxidoreductase, chain G	384947	387388	00	384947	-1	contig.1	cds	TIGR01973	565.5	K00336	845.9	-	0.0	-	0.0	-	0.0	-	0.0	Fer2_4,NADH-G_4Fe-4S_3,Molybdop_Fe4S4,Molybdopterin,Molydop_binding	59.5,58.0,30.4,58.7,40.6	actNOG.ENOG41014N3.meta_raw	1260.2
ICBG5|ICBG5_0000377	NADH-quinone oxidoreductase, F subunit	387385	388767	00	387385	-1	contig.1	cds	TIGR01959	607.4	K00436	212.5	-	0.0	-	0.0	-	0.0	-	0.0	Complex1_51K,SLBB,NADH_4Fe-4S	157.9,40.7,107.0	actNOG.ENOG4100C0Q.meta_raw	731.7
ICBG5|ICBG5_0000378	NADH dehydrogenase I subunit E	388772	389602	00	388772	-1	contig.1	cds	-	0.0	K00334	267.0	-	0.0	-	0.0	-	0.0	-	0.0	2Fe-2S_thioredx	144.4	actNOG.ENOG4100CEV.meta_raw	324.5
ICBG5|ICBG5_0000379	NADH dehydrogenase I, D subunit	389599	390951	00	389599	-1	contig.1	cds	TIGR01962	543.7	K00329	145.1	-	0.0	-	0.0	-	0.0	-	0.0	Complex1_49kDa	352.3	actNOG.ENOG4100CXA.meta_raw	761.5
ICBG5|ICBG5_0000380	NADH (or F420H2) dehydrogenase, subunit C	390948	391763	00	390948	-1	contig.1	cds	TIGR01961	138.1	K00332	242.8	-	0.0	-	0.0	-	0.0	-	0.0	Complex1_30kDa	148.8	actNOG.ENOG4100CF7.meta_raw	378.6
ICBG5|ICBG5_0000381	NADH-quinone oxidoreductase, B subunit	391760	392467	00	391760	-1	contig.1	cds	TIGR01957	236.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Oxidored_q6	86.3	actNOG.ENOG4100CEC.meta_raw	332.9
ICBG5|ICBG5_0000382	hypothetical protein	392475	392840	00	392475	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Oxidored_q4	102.7	actNOG.ENOG4100KJK.meta_raw	181.0
ICBG5|ICBG5_0000383	hypothetical protein	393315	394403	00	393315	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000384	ubiquinone/menaquinone biosynthesis methyltransferases	394262	394981	00	394262	-1	contig.1	cds	TIGR01934	225.2	K02169	62.7	-	0.0	-	0.0	-	0.0	-	0.0	Ubie_methyltran	177.7	actNOG.ENOG4100CC1.meta_raw	366.6
ICBG5|ICBG5_0000385	hypothetical protein	394978	395604	00	394978	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000386	diacylglycerol kinase	395631	396788	00	395631	-1	contig.1	cds	-	0.0	K00901	110.0	-	0.0	GT4	85.2	-	0.0	Glycos_transf_1	74.1	Glyco_transf_4,Glycos_transf_1	94.6,71.0	actNOG.ENOG4100CX6.meta_raw	563.1
ICBG5|ICBG5_0000387	myo-inositol-1(or 4)-monophosphatase	396955	397782	00	396955	1	contig.1	cds	-	0.0	K01092	180.5	-	0.0	-	0.0	-	0.0	-	0.0	Inositol_P	137.4	actNOG.ENOG4100GIQ.meta_raw	329.1
ICBG5|ICBG5_0000388	hypothetical protein	397770	398273	00	397770	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QA1.meta_raw	124.9
ICBG5|ICBG5_0000389	isochorismate synthases	398354	399595	00	398354	1	contig.1	cds	TIGR00543	227.2	K02552	395.4	-	0.0	-	0.0	-	0.0	-	0.0	Chorismate_bind	215.6	actNOG.ENOG4100CMB.meta_raw	481.9
ICBG5|ICBG5_0000390	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	399602	401278	00	399602	-1	contig.1	cds	TIGR00173	331.2	K01652	69.3	-	0.0	-	0.0	-	0.0	-	0.0	TPP_enzyme_N	101.6	actNOG.ENOG4100DKF.meta_raw	624.6
ICBG5|ICBG5_0000391	hypothetical protein	401451	402173	00	401451	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	CE14	92.8	-	0.0	-	0.0	PIG-L	97.8	actNOG.ENOG4100HNR.meta_raw	311.2
ICBG5|ICBG5_0000392	metabolite-proton symporter	402319	403698	00	402319	1	contig.1	cds	TIGR00883	446.0	K08172	485.9	-	0.0	-	0.0	-	0.0	-	0.0	Sugar_tr	124.5	actNOG.ENOG4100BEI.meta_raw	623.8
ICBG5|ICBG5_0000393	def peptide deformylase	403783	404517	00	403783	1	contig.1	cds	-	0.0	K06889	60.1	-	0.0	CE1	37.8	-	0.0	-	0.0	DLH	162.4	actNOG.ENOG4100K84.meta_raw	344.1
ICBG5|ICBG5_0000394	cobalt/nickel transport system ATP-binding protein	404551	406197	00	404551	1	contig.1	cds	-	0.0	K02006	139.1	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran,ABC_tran	78.0,53.5	actNOG.ENOG4100EPW.meta_raw	910.4
ICBG5|ICBG5_0000395	iron-sulfur cluster assembly protein	406282	406635	00	406282	-1	contig.1	cds	-	0.0	K13628	27.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41013BA.meta_raw	107.1
ICBG5|ICBG5_0000396	2,5-diketo-D-gluconate reductase	406806	407630	00	406806	-1	contig.1	cds	-	0.0	K05885	366.9	-	0.0	-	0.0	-	0.0	-	0.0	Aldo_ket_red	168.0	actNOG.ENOG4100CJT.meta_raw	412.6
ICBG5|ICBG5_0000397	K07001 family protein	407699	408544	00	407699	-1	contig.1	cds	-	0.0	K07001	99.7	-	0.0	-	0.0	-	0.0	-	0.0	Patatin	50.6	actNOG.ENOG4100M1B.meta_raw	313.7
ICBG5|ICBG5_0000398	D-lactate dehydrogenase (cytochrome)	408551	411436	00	408551	-1	contig.1	cds	-	0.0	K00102	858.7	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_4,FAD-oxidase_C,Fer4_8	122.1,163.9,37.6	actNOG.ENOG4100CQZ.meta_raw	1316.0
ICBG5|ICBG5_0000399	acetaldehyde dehydrogenase / alcohol dehydrogenase	411498	412793	00	411498	-1	contig.1	cds	-	0.0	K04072	163.0	-	0.0	-	0.0	-	0.0	-	0.0	Fe-ADH	343.0	actNOG.ENOG410145U.meta_raw	489.0
ICBG5|ICBG5_0000400	hypothetical protein	412859	413458	00	412859	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100R4M.meta_raw	153.7
ICBG5|ICBG5_0000401	streptomycin 6-kinase	413507	414400	00	413507	1	contig.1	cds	-	0.0	K04343	65.6	-	0.0	-	0.0	-	0.0	-	0.0	APH_6_hur	157.6	actNOG.ENOG4100PI6.meta_raw	234.3
ICBG5|ICBG5_0000402	naphthoate synthase (dihydroxynaphthoic acid synthetase)	414411	415313	00	414411	1	contig.1	cds	TIGR01929	411.3	K01661	461.0	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	184.6	actNOG.ENOG4100DF1.meta_raw	568.6
ICBG5|ICBG5_0000403	hypothetical protein	415314	415508	00	415314	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000404	long-chain acyl-CoA synthetase	415683	416858	00	415683	1	contig.1	cds	-	0.0	K01897	192.5	-	0.0	-	0.0	-	0.0	AMP-binding,AMP-binding	71.3,87.0	AMP-binding,AMP-binding_C	115.4,51.6	actNOG.ENOG4100C81.meta_raw	439.1
ICBG5|ICBG5_0000405	hypothetical protein	417096	418676	00	417096	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG410135M.meta_raw	387.1
ICBG5|ICBG5_0000406	1,4-dihydroxy-2-naphthoate octaprenyltransferase	418766	419638	00	418766	1	contig.1	cds	TIGR00751	292.2	K02548	327.3	-	0.0	-	0.0	-	0.0	-	0.0	UbiA	107.7	actNOG.ENOG4100BRN.meta_raw	384.2
ICBG5|ICBG5_0000407	hypothetical protein	419645	420037	00	419645	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF4229	54.8	actNOG.ENOG41011FA.meta_raw	78.6
ICBG5|ICBG5_0000408	hypothetical protein	420106	420426	00	420106	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000409	hypothetical protein	420426	420764	00	420426	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000410	DNA binding domain, excisionase family	421136	421348	00	421136	1	contig.1	cds	TIGR01764	39.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_17	39.5	actNOG.ENOG4100Q95.meta_raw	121.6
ICBG5|ICBG5_0000411	hypothetical protein	421430	421660	00	421430	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100T4M.meta_raw	29.2
ICBG5|ICBG5_0000412	pilus assembly protein CpaE	421768	423744	00	421768	-1	contig.1	cds	-	0.0	K02282	84.8	-	0.0	-	0.0	-	0.0	-	0.0	CbiA	39.4	actNOG.ENOG4100E8S.meta_raw	509.0
ICBG5|ICBG5_0000413	cytochrome c-type biogenesis protein CcsB	423787	424749	00	423787	-1	contig.1	cds	TIGR03144	224.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cytochrom_C_asm	149.8	actNOG.ENOG4100D4V.meta_raw	398.0
ICBG5|ICBG5_0000414	cytochrome c biogenesis protein	424756	426306	00	424756	-1	contig.1	cds	-	0.0	K07399	464.2	-	0.0	-	0.0	-	0.0	-	0.0	ResB	411.6	actNOG.ENOG4100D7I.meta_raw	639.3
ICBG5|ICBG5_0000415	hypothetical protein	426397	427242	00	426397	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DsbD	120.6	actNOG.ENOG4100H81.meta_raw	299.2
ICBG5|ICBG5_0000416	hypothetical protein	427325	427921	00	427325	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AhpC-TSA	45.2	actNOG.ENOG4100NA8.meta_raw	207.6
ICBG5|ICBG5_0000417	phosphohistidine phosphatase	427918	428541	00	427918	-1	contig.1	cds	-	0.0	K08296	27.9	-	0.0	-	0.0	-	0.0	-	0.0	His_Phos_1	131.3	actNOG.ENOG4100H6N.meta_raw	352.6
ICBG5|ICBG5_0000418	glutamate-1-semialdehyde-2,1-aminomutase	428580	429902	00	428580	-1	contig.1	cds	TIGR00713	574.2	K01845	670.1	-	0.0	-	0.0	-	0.0	-	0.0	Aminotran_3	260.0	actNOG.ENOG4100BDT.meta_raw	731.0
ICBG5|ICBG5_0000419	hypothetical protein	429922	430638	00	429922	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100SW9.meta_raw	52.8
ICBG5|ICBG5_0000420	hypothetical protein	430884	431858	00	430884	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	ALAD	460.3	actNOG.ENOG4100D80.meta_raw	584.9
ICBG5|ICBG5_0000421	uroporphyrinogen III methyltransferase / synthase	431969	433510	00	431969	-1	contig.1	cds	-	0.0	K13542	710.6	-	0.0	-	0.0	-	0.0	-	0.0	TP_methylase,HEM4	124.2,210.1	actNOG.ENOG410144R.meta_raw	726.9
ICBG5|ICBG5_0000422	hydroxymethylbilane synthase	433515	434483	00	433515	-1	contig.1	cds	TIGR00212	267.2	K01749	365.1	-	0.0	-	0.0	-	0.0	-	0.0	Porphobil_deam,Porphobil_deamC	220.6,55.6	actNOG.ENOG4100BZV.meta_raw	390.6
ICBG5|ICBG5_0000423	glutamyl-tRNA reductase	434480	435898	00	434480	-1	contig.1	cds	TIGR01035	392.4	K00077	22.5	-	0.0	-	0.0	-	0.0	-	0.0	GlutR_N,Shikimate_DH,GlutR_dimer	140.1,91.2,73.8	actNOG.ENOG4100BNF.meta_raw	563.3
ICBG5|ICBG5_0000424	hypothetical protein	435895	436659	00	435895	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Put_DNA-bind_N,CoA_binding	68.6,65.0	actNOG.ENOG4100F66.meta_raw	337.2
ICBG5|ICBG5_0000425	sulfite oxidase	437143	438759	00	437143	-1	contig.1	cds	-	0.0	K00387	268.3	-	0.0	-	0.0	-	0.0	-	0.0	Oxidored_molyb	112.8	actNOG.ENOG4100CA0.meta_raw	525.1
ICBG5|ICBG5_0000426	hypothetical protein	438756	438995	00	438756	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF836	63.8	actNOG.ENOG4100QCR.meta_raw	117.6
ICBG5|ICBG5_0000427	long-chain acyl-CoA synthetase	438998	440602	00	438998	-1	contig.1	cds	-	0.0	K01897	427.5	-	0.0	-	0.0	F	151.1	AMP-binding	280.1	AMP-binding,AMP-binding_C	270.5,64.1	actNOG.ENOG4100BGV.meta_raw	498.6
ICBG5|ICBG5_0000428	putative RNA polymerase sigma-70 factor, TIGR02952 family	441156	441938	00	441156	1	contig.1	cds	TIGR02952	178.9	K03088	151.0	-	0.0	-	0.0	-	0.0	-	0.0	Sigma70_r2,Sigma70_r4	53.8,41.2	actNOG.ENOG4100HMV.meta_raw	298.2
ICBG5|ICBG5_0000429	hypothetical protein	442120	443556	00	442120	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100NAV.meta_raw	188.4
ICBG5|ICBG5_0000430	HAD-superfamily subfamily IB hydrolase, TIGR01490	443700	444674	00	443700	1	contig.1	cds	TIGR01490	181.7	K01079	173.6	-	0.0	-	0.0	-	0.0	-	0.0	HAD	88.2	actNOG.ENOG4100EV5.meta_raw	465.5
ICBG5|ICBG5_0000431	hypothetical protein	444697	445695	00	444697	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Acyltransferase	52.1	actNOG.ENOG4100EAR.meta_raw	519.7
ICBG5|ICBG5_0000432	UDP-glucose 4-epimerase	445706	446752	00	445706	-1	contig.1	cds	-	0.0	K01784	153.8	-	0.0	-	0.0	-	0.0	-	0.0	Epimerase	81.0	actNOG.ENOG4100C96.meta_raw	551.3
ICBG5|ICBG5_0000433	hypothetical protein	446960	447061	00	446960	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1713	43.5	actNOG.ENOG4100TDD.meta_raw	73.9
ICBG5|ICBG5_0000434	DNA binding domain, excisionase family	447256	447468	00	447256	-1	contig.1	cds	TIGR01764	67.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_17	57.9	actNOG.ENOG4100QBN.meta_raw	121.2
ICBG5|ICBG5_0000435	pyrroline-5-carboxylate reductase	447666	448472	00	447666	-1	contig.1	cds	TIGR00112	250.7	K00286	310.8	-	0.0	-	0.0	-	0.0	-	0.0	F420_oxidored,P5CR_dimer	61.9,129.5	actNOG.ENOG4100BTI.meta_raw	337.8
ICBG5|ICBG5_0000436	hypothetical protein	448494	449321	00	448494	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	4HBT_3	131.1	actNOG.ENOG4100G90.meta_raw	308.0
ICBG5|ICBG5_0000437	hydroxypyruvate isomerase	449360	450247	00	449360	-1	contig.1	cds	-	0.0	K01816	32.1	-	0.0	-	0.0	-	0.0	-	0.0	AP_endonuc_2	67.8	actNOG.ENOG4100EHJ.meta_raw	391.1
ICBG5|ICBG5_0000438	hypothetical protein	450250	451596	00	450250	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100SKU.meta_raw	157.1
ICBG5|ICBG5_0000439	hypothetical protein	451593	452603	00	451593	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ppx-GppA	233.4	actNOG.ENOG4100BT1.meta_raw	490.2
ICBG5|ICBG5_0000440	two-component response regulator CpxR	452651	453340	00	452651	-1	contig.1	cds	-	0.0	K07662	219.9	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,Trans_reg_C	96.2,95.0	actNOG.ENOG4100BN0.meta_raw	384.3
ICBG5|ICBG5_0000441	two-component phosphate regulon sensor histidine kinase PhoR	453342	454583	00	453342	-1	contig.1	cds	-	0.0	K07636	305.6	-	0.0	-	0.0	-	0.0	-	0.0	HisKA,HATPase_c	49.5,79.2	actNOG.ENOG4100D4W.meta_raw	456.0
ICBG5|ICBG5_0000442	phosphoglycerate mutase, BPG-dependent, family 1	454787	455521	00	454787	-1	contig.1	cds	TIGR01258	364.4	K08296	41.7	-	0.0	-	0.0	-	0.0	-	0.0	His_Phos_1	101.7	actNOG.ENOG4100CU2.meta_raw	446.1
ICBG5|ICBG5_0000443	ornithine aminotransferase	455539	456786	00	455539	-1	contig.1	cds	TIGR01885	437.9	K00819	578.4	-	0.0	-	0.0	-	0.0	-	0.0	Aminotran_3	344.1	actNOG.ENOG4100E6E.meta_raw	652.6
ICBG5|ICBG5_0000444	hypothetical protein	456783	457640	00	456783	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Amidinotransf	58.9	actNOG.ENOG4100C3W.meta_raw	411.2
ICBG5|ICBG5_0000445	hypothetical protein	457741	458181	00	457741	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_AsnC-type,AsnC_trans_reg	60.1,40.7	actNOG.ENOG4100K8B.meta_raw	177.9
ICBG5|ICBG5_0000446	K07104 family protein	458242	458748	00	458242	1	contig.1	cds	-	0.0	K07104	92.0	-	0.0	-	0.0	-	0.0	-	0.0	Glyoxalase	57.4	actNOG.ENOG4100IPE.meta_raw	228.1
ICBG5|ICBG5_0000447	GntR family transcriptional regulator	458765	459529	00	458765	-1	contig.1	cds	-	0.0	K03710	170.6	-	0.0	-	0.0	-	0.0	-	0.0	GntR,UTRA	40.4,114.7	actNOG.ENOG4100GH5.meta_raw	353.4
ICBG5|ICBG5_0000448	putative gamma-aminobutyrate permease	459598	460998	00	459598	-1	contig.1	cds	TIGR01773	674.6	K03293	554.4	-	0.0	-	0.0	-	0.0	-	0.0	AA_permease	363.4	actNOG.ENOG4100C88.meta_raw	588.7
ICBG5|ICBG5_0000449	lactoylglutathione lyase	461153	461533	00	461153	1	contig.1	cds	-	0.0	K01759	37.4	-	0.0	-	0.0	-	0.0	-	0.0	Glyoxalase	39.1	actNOG.ENOG4100NZR.meta_raw	153.9
ICBG5|ICBG5_0000450	hypothetical protein	461544	462176	00	461544	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	TENA_THI-4	66.3	actNOG.ENOG4100M24.meta_raw	227.4
ICBG5|ICBG5_0000451	hypothetical protein	462164	462613	00	462164	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG5|ICBG5_0000452	thiamine biosynthesis ThiG	462808	463767	00	462808	1	contig.1	cds	-	0.0	K03149	16.2	-	0.0	-	0.0	-	0.0	-	0.0	DAO	120.2	actNOG.ENOG4100JDD.meta_raw	376.2
ICBG5|ICBG5_0000453	hypothetical protein	463884	464201	00	463884	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	CutA1	105.5	actNOG.ENOG4100RW1.meta_raw	152.4
ICBG5|ICBG5_0000454	hypothetical protein	464275	465270	00	464275	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_18	39.1	actNOG.ENOG4100NZW.meta_raw	157.1
ICBG5|ICBG5_0000455	hypothetical protein	465333	465800	00	465333	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
