LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
PseP1|PseP1_0000832	hypothetical protein	5368	6150	00	879704	1	contig.69	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DsbD	122.2	actNOG.ENOG4100H81.meta_raw	290.6
PseP1|PseP1_0000833	hypothetical partial partial partial partial protein	6101	6979	01	880437	-1	contig.69	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100CIM.meta_raw	84.2
PseP1|PseP1_0000834	DNA ligase, NAD-dependent partial partial partial partial protein	1	1845	10	881318	-1	contig.70	cds	TIGR00575	670.4	K01972	827.7	-	0.0	-	0.0	-	0.0	-	0.0	DNA_ligase_aden,DNA_ligase_OB,DNA_ligase_ZBD,HHH_2	403.0,107.9,39.0,39.1	actNOG.ENOG4100C2U.meta_raw	941.2
PseP1|PseP1_0000835	hypothetical protein	1923	2312	00	883240	1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ank_5	29.5	actNOG.ENOG4100NCC.meta_raw	158.6
PseP1|PseP1_0000836	MFS transporter, proline/betaine transporter	2428	3762	00	883745	-1	contig.70	cds	-	0.0	K03762	444.1	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	78.2	actNOG.ENOG4100C6Q.meta_raw	428.4
PseP1|PseP1_0000837	(R,R)-butanediol dehydrogenase / diacetyl reductase	3824	4606	00	885141	-1	contig.70	cds	-	0.0	K03366	187.8	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	217.6	actNOG.ENOG4100CC3.meta_raw	251.2
PseP1|PseP1_0000838	K01913 family protein	4676	6169	00	885993	-1	contig.70	cds	-	0.0	K01913	243.2	-	0.0	-	0.0	F	93.6	AMP-binding	216.8	AMP-binding,AMP-binding_C	178.2,44.2	actNOG.ENOG4100UDA.meta_raw	773.2
PseP1|PseP1_0000839	conserved hypothetical protein	6182	6502	00	887499	-1	contig.70	cds	TIGR02118	33.4	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	EthD	35.0	actNOG.ENOG4100NQC.meta_raw	190.4
PseP1|PseP1_0000840	hypothetical protein	6527	6910	00	887844	-1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QBH.meta_raw	181.3
PseP1|PseP1_0000841	hypothetical protein	6907	7284	00	888224	-1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41010MS.meta_raw	163.3
PseP1|PseP1_0000842	TetR/AcrR family transcriptional regulator, acrAB operon repressor	7388	8029	00	888705	-1	contig.70	cds	-	0.0	K03577	50.4	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	54.9	actNOG.ENOG4100I9Z.meta_raw	319.1
PseP1|PseP1_0000843	mercuric reductase	8090	9412	00	889407	-1	contig.70	cds	-	0.0	K00520	38.3	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_2	109.1	actNOG.ENOG4100M03.meta_raw	563.4
PseP1|PseP1_0000844	K00257 family protein	9418	10506	00	890735	-1	contig.70	cds	-	0.0	K00257	180.9	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_1	44.8,80.9	actNOG.ENOG4100JAT.meta_raw	424.5
PseP1|PseP1_0000845	acyl-CoA dehydrogenase	10503	11810	00	891820	-1	contig.70	cds	-	0.0	K00249	378.7	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	48.1,77.6,100.6	actNOG.ENOG4100DGZ.meta_raw	745.3
PseP1|PseP1_0000846	acetyl-CoA C-acetyltransferase	11823	12968	00	893140	-1	contig.70	cds	-	0.0	K00626	92.8	-	0.0	-	0.0	-	0.0	-	0.0	Thiolase_C	27.9	actNOG.ENOG4100EXT.meta_raw	560.6
PseP1|PseP1_0000847	hypothetical protein	12961	13386	00	894278	-1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF35_N,OB_aCoA_assoc	27.9,64.2	actNOG.ENOG4100N60.meta_raw	200.8
PseP1|PseP1_0000848	acetoacetyl-CoA reductase	13383	14189	00	894700	-1	contig.70	cds	-	0.0	K00023	169.7	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	178.7	actNOG.ENOG4100HFQ.meta_raw	380.8
PseP1|PseP1_0000849	K00257 family protein	14186	15415	00	895503	-1	contig.70	cds	-	0.0	K00257	217.9	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	43.6,74.3,51.0	actNOG.ENOG4100C27.meta_raw	526.6
PseP1|PseP1_0000850	acetoacetyl-CoA reductase	15412	16179	00	896729	-1	contig.70	cds	-	0.0	K00023	151.5	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	178.7	actNOG.ENOG4100I38.meta_raw	338.5
PseP1|PseP1_0000851	K06979 family protein	16176	17201	00	897493	-1	contig.70	cds	-	0.0	K06979	133.5	-	0.0	-	0.0	-	0.0	-	0.0	APH	87.1	actNOG.ENOG4100GP5.meta_raw	395.5
PseP1|PseP1_0000852	enoyl-CoA hydratase	17294	18082	00	898611	-1	contig.70	cds	-	0.0	K01692	231.4	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	149.1	actNOG.ENOG4100EP5.meta_raw	477.8
PseP1|PseP1_0000853	hypothetical protein	18140	18844	00	899457	-1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Nitroreductase	61.4	actNOG.ENOG4100GX0.meta_raw	241.5
PseP1|PseP1_0000854	(R,R)-butanediol dehydrogenase / diacetyl reductase	18916	19665	00	900233	1	contig.70	cds	-	0.0	K03366	187.2	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	212.4	actNOG.ENOG4100H32.meta_raw	365.5
PseP1|PseP1_0000855	alcohol dehydrogenase, propanol-preferring	19689	20738	00	901006	1	contig.70	cds	-	0.0	K13953	260.2	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	91.8,59.6	actNOG.ENOG4100BS3.meta_raw	357.3
PseP1|PseP1_0000856	MFS transporter, proline/betaine transporter	20829	22151	00	902146	1	contig.70	cds	-	0.0	K03762	455.3	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	91.1	actNOG.ENOG4100C6Q.meta_raw	438.1
PseP1|PseP1_0000857	hypothetical partial partial partial partial protein	22148	22264	01	903465	1	contig.70	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100ER9.meta_raw	34.2
PseP1|PseP1_0000858	peptide/nickel transport system permease protein	54	998	00	903635	-1	contig.71	cds	-	0.0	K02033	286.9	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_1	104.5	actNOG.ENOG4100FMC.meta_raw	254.7
PseP1|PseP1_0000859	peptide/nickel transport system substrate-binding protein	995	2524	00	904576	-1	contig.71	cds	-	0.0	K02035	233.1	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_5	249.5	actNOG.ENOG4100D9N.meta_raw	425.0
PseP1|PseP1_0000860	hypothetical protein	2606	2896	00	906187	-1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
PseP1|PseP1_0000861	hypothetical protein	3062	4543	00	906643	1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_31	32.0	actNOG.ENOG4100PK4.meta_raw	396.9
PseP1|PseP1_0000862	hypothetical protein	4563	4922	00	908144	1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100WPV.meta_raw	219.4
PseP1|PseP1_0000863	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	4986	7289	00	908567	-1	contig.71	cds	TIGR01371	977.5	K00549	991.3	-	0.0	-	0.0	-	0.0	-	0.0	Meth_synt_1,Meth_synt_2	350.6,444.1	actNOG.ENOG4100C7D.meta_raw	1060.0
PseP1|PseP1_0000864	NDMA-dependent methanol dehydrogenase	7916	9208	00	911497	1	contig.71	cds	TIGR04266	677.6	K04072	164.4	-	0.0	-	0.0	-	0.0	-	0.0	Fe-ADH	345.9	actNOG.ENOG4100FDZ.meta_raw	890.4
PseP1|PseP1_0000865	MoxR-like ATPase	9343	10608	00	912924	1	contig.71	cds	-	0.0	K03924	12.2	-	0.0	-	0.0	-	0.0	-	0.0	AAA_5	43.1	actNOG.ENOG4100DAB.meta_raw	473.4
PseP1|PseP1_0000866	K07161 family protein	10622	12163	00	914203	1	contig.71	cds	-	0.0	K07161	309.6	-	0.0	-	0.0	-	0.0	-	0.0	VWA_CoxE	113.5	actNOG.ENOG4100ENJ.meta_raw	813.8
PseP1|PseP1_0000867	zinc-binding alcohol dehydrogenase family protein	12207	13202	00	915788	-1	contig.71	cds	TIGR02817	359.8	K00344	231.6	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N_2	27.1,78.1	actNOG.ENOG4100D1X.meta_raw	449.6
PseP1|PseP1_0000868	biotin synthesis protein BioC	13349	14059	00	916930	1	contig.71	cds	-	0.0	K02169	29.2	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_25	51.6	actNOG.ENOG4100F70.meta_raw	299.4
PseP1|PseP1_0000869	uncharacterized protein	14013	15155	00	917594	-1	contig.71	cds	-	0.0	K07148	226.1	-	0.0	-	0.0	-	0.0	-	0.0	DUF418	86.3	actNOG.ENOG4100CSU.meta_raw	385.6
PseP1|PseP1_0000870	hypothetical protein	15145	15744	00	918726	-1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100N4V.meta_raw	219.4
PseP1|PseP1_0000871	hypothetical protein	15856	16617	00	919437	1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HisKA_3	35.4	actNOG.ENOG4100D7J.meta_raw	182.7
PseP1|PseP1_0000872	hypothetical protein	16614	17141	00	920195	1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100D7J.meta_raw	139.3
PseP1|PseP1_0000873	two-component response regulator, fimbrial Z protein FimZ	17138	17776	00	920719	1	contig.71	cds	-	0.0	K07688	104.6	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,GerE	84.2,53.5	actNOG.ENOG4100HKX.meta_raw	295.8
PseP1|PseP1_0000874	hypothetical protein	17831	18643	00	921412	-1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_5,CO_deh_flav_C	169.4,47.7	actNOG.ENOG4100E6P.meta_raw	360.1
PseP1|PseP1_0000875	hypothetical protein	18640	19191	00	922221	-1	contig.71	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Fer2_2	91.4	actNOG.ENOG4100HFX.meta_raw	269.5
PseP1|PseP1_0000876	putative carbon-monoxide dehydrogenase, large subunit	19188	21458	00	922769	-1	contig.71	cds	TIGR02416	525.5	K00087	462.5	-	0.0	-	0.0	-	0.0	-	0.0	Ald_Xan_dh_C,Ald_Xan_dh_C2	92.4,530.7	actNOG.ENOG4100FMA.meta_raw	1249.0
PseP1|PseP1_0000877	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	21699	22553	00	925280	-1	contig.71	cds	TIGR00097	273.8	K00941	354.6	-	0.0	-	0.0	-	0.0	-	0.0	Phos_pyr_kin	278.5	actNOG.ENOG4100F8T.meta_raw	353.7
PseP1|PseP1_0000878	phosphomethylpyrimidine synthase	22768	24414	00	926349	-1	contig.71	cds	TIGR00190	686.9	K03147	970.8	-	0.0	-	0.0	-	0.0	-	0.0	ThiC-associated,ThiC_Rad_SAM	57.5,657.7	actNOG.ENOG4100CD0.meta_raw	960.9
PseP1|PseP1_0000879	deazaflavin-dependent oxidoreductase, nitroreductase family partial partial partial partial protein	24602	25039	01	928183	1	contig.71	cds	TIGR00026	113.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF385	139.5	actNOG.ENOG4100IJE.meta_raw	228.2
PseP1|PseP1_0000880	hypothetical partial partial partial partial protein	2	931	10	928624	1	contig.72	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Pyridoxal_deC	86.3	actNOG.ENOG4100WSF.meta_raw	338.4
PseP1|PseP1_0000881	biotin synthesis protein BioC	924	1838	00	929546	1	contig.72	cds	-	0.0	K02169	25.7	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_25	34.4	actNOG.ENOG4100WPJ.meta_raw	373.5
PseP1|PseP1_0000882	hypothetical protein	1838	2602	00	930460	1	contig.72	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
PseP1|PseP1_0000883	arginyl-tRNA synthetase	2658	4418	00	931280	1	contig.72	cds	TIGR00456	451.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Arg_tRNA_synt_N,tRNA-synt_1d,DALR_1	52.9,358.1,108.3	actNOG.ENOG4100BGY.meta_raw	564.5
PseP1|PseP1_0000884	hypothetical protein	4640	5308	00	933262	-1	contig.72	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF305	151.0	actNOG.ENOG4100N9Y.meta_raw	250.6
PseP1|PseP1_0000885	hypothetical protein	5305	6090	00	933927	-1	contig.72	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3105	141.5	actNOG.ENOG4100CRC.meta_raw	267.9
PseP1|PseP1_0000886	arginyl-tRNA synthetase	6222	7874	00	934844	1	contig.72	cds	TIGR00456	399.8	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Arg_tRNA_synt_N,tRNA-synt_1d,DALR_1	77.9,37.9,123.7	actNOG.ENOG4100BGY.meta_raw	785.6
PseP1|PseP1_0000887	diaminopimelate decarboxylase	7880	9334	00	936502	1	contig.72	cds	TIGR01048	450.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Orn_Arg_deC_N,Orn_DAP_Arg_deC	182.8,55.5	actNOG.ENOG4100CHQ.meta_raw	681.4
PseP1|PseP1_0000888	homoserine dehydrogenase	9443	10849	00	938065	1	contig.72	cds	-	0.0	K00003	535.3	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_3,Homoserine_dh,ACT	86.6,221.8,28.4	actNOG.ENOG4100C6Y.meta_raw	629.4
PseP1|PseP1_0000889	threonine synthase	10941	12089	00	939563	1	contig.72	cds	TIGR00260	299.5	K01754	138.3	-	0.0	-	0.0	-	0.0	-	0.0	PALP	244.2	actNOG.ENOG4100C5X.meta_raw	614.2
PseP1|PseP1_0000890	homoserine kinase	12089	12991	00	940711	1	contig.72	cds	TIGR00191	194.6	K00872	340.2	-	0.0	-	0.0	-	0.0	-	0.0	GHMP_kinases_N,GHMP_kinases_C	44.1,27.4	actNOG.ENOG4100F9J.meta_raw	397.2
PseP1|PseP1_0000891	hypothetical protein	13299	13754	00	941921	1	contig.72	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Rho_N	45.8	actNOG.ENOG4101330.meta_raw	47.3
PseP1|PseP1_0000892	transcription termination factor Rho	13751	15541	00	942373	1	contig.72	cds	TIGR00767	642.6	K06390	28.0	-	0.0	-	0.0	-	0.0	-	0.0	Rho_RNA_bind,ATP-synt_ab	99.8,79.3	actNOG.ENOG4101330.meta_raw	916.4
PseP1|PseP1_0000893	ribosomal protein L31	15672	15896	00	944294	1	contig.72	cds	TIGR00105	106.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ribosomal_L31	104.7	actNOG.ENOG4100NEE.meta_raw	142.5
PseP1|PseP1_0000894	peptide chain release factor 1	16002	17078	00	944624	1	contig.72	cds	TIGR00019	467.2	K02836	297.0	-	0.0	-	0.0	-	0.0	-	0.0	PCRF,RF-1	208.1,137.4	actNOG.ENOG4100CGQ.meta_raw	589.4
PseP1|PseP1_0000895	protein-(glutamine-N5) methyltransferase, release factor-specific	17164	18039	00	945786	1	contig.72	cds	TIGR03534	202.5	K00564	56.4	-	0.0	-	0.0	-	0.0	-	0.0	MTS	45.3	actNOG.ENOG4100G7A.meta_raw	371.7
PseP1|PseP1_0000896	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family	18148	18810	00	946770	1	contig.72	cds	TIGR00057	196.9	K07566	207.0	-	0.0	-	0.0	-	0.0	-	0.0	Sua5_yciO_yrdC	153.5	actNOG.ENOG4100DUN.meta_raw	352.4
PseP1|PseP1_0000897	threonine aldolase	18872	20155	00	947494	1	contig.72	cds	-	0.0	K01620	27.0	-	0.0	-	0.0	-	0.0	-	0.0	SHMT	519.8	actNOG.ENOG4100C3X.meta_raw	669.1
PseP1|PseP1_0000898	phospho-N-acetylmuramoyl-pentapeptide-transferase partial partial partial partial protein	20192	21550	01	948814	1	contig.72	cds	-	0.0	K01000	115.9	-	0.0	-	0.0	-	0.0	-	0.0	Glycos_transf_4	113.2	actNOG.ENOG4100C71.meta_raw	449.0
PseP1|PseP1_0000899	hypothetical protein	22	1287	00	950196	-1	contig.73	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF222	56.8	actNOG.ENOG4100EYR.meta_raw	375.5
PseP1|PseP1_0000900	hypothetical protein	1406	2353	00	951580	-1	contig.73	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GN3.meta_raw	295.1
PseP1|PseP1_0000901	uncharacterized partial partial partial partial protein	2442	4766	01	952616	1	contig.73	cds	-	0.0	K06959	1084.8	-	0.0	-	0.0	-	0.0	-	0.0	Tex_N,Tex_YqgF,HHH_3,S1	221.3,169.4,93.3,68.2	actNOG.ENOG4100DSR.meta_raw	1294.8
PseP1|PseP1_0000902	antiSMASH PKS_AT domain partial partial partial partial protein	1	984	11	954941	1	contig.74	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PKS_AT	356.2	Acyl_transf_1	184.2	actNOG.ENOG4100H4H.meta_raw	503.6
PseP1|PseP1_0000903	(acyl-carrier-protein) S-malonyltransferase partial partial partial partial protein	1	1731	11	955925	1	contig.75	cds	-	0.0	K00645	158.9	-	0.0	-	0.0	-	0.0	PKS_AT	273.0	Acyl_transf_1,PS-DH	131.6,203.7	actNOG.ENOG4100C2E.meta_raw	736.6
PseP1|PseP1_0000904	(acyl-carrier-protein) S-malonyltransferase partial partial partial partial protein	2	1372	11	957659	1	contig.76	cds	-	0.0	K00645	158.0	-	0.0	-	0.0	-	0.0	PKS_AT	275.1	Acyl_transf_1	132.5	actNOG.ENOG4100H4H.meta_raw	502.1
PseP1|PseP1_0000905	endonuclease VIII partial partial partial partial protein	3	824	10	959032	-1	contig.77	cds	-	0.0	K05522	293.8	-	0.0	-	0.0	-	0.0	-	0.0	Fapy_DNA_glyco,H2TH	29.4,27.0	actNOG.ENOG4100H9T.meta_raw	354.0
PseP1|PseP1_0000906	hypothetical protein	862	2319	00	959891	-1	contig.77	cds	-	0.0	-	0.0	-	0.0	GT83	74.6	-	0.0	-	0.0	PMT_2	59.4	actNOG.ENOG4100U08.meta_raw	510.1
PseP1|PseP1_0000907	hypothetical protein	2453	2854	00	961482	-1	contig.77	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QM2.meta_raw	184.9
PseP1|PseP1_0000908	hypothetical protein	2914	3603	00	961943	-1	contig.77	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2848	252.7	actNOG.ENOG4100FSK.meta_raw	352.4
PseP1|PseP1_0000909	MFS transporter, shikimate and dehydroshikimate	3719	5062	00	962748	1	contig.77	cds	-	0.0	K08172	388.6	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	76.4	actNOG.ENOG4100BEI.meta_raw	549.2
PseP1|PseP1_0000910	GntR family transcriptional regulator, vanillate catabolism	5070	5711	00	964099	-1	contig.77	cds	-	0.0	K11475	97.5	-	0.0	-	0.0	-	0.0	-	0.0	GntR,FCD	46.8,80.5	actNOG.ENOG4100IYN.meta_raw	284.2
PseP1|PseP1_0000911	carbon-nitrogen hydrolase family protein	5777	6568	00	964806	1	contig.77	cds	-	0.0	K08590	160.3	-	0.0	-	0.0	-	0.0	-	0.0	CN_hydrolase	110.2	actNOG.ENOG4100F73.meta_raw	378.9
PseP1|PseP1_0000912	hypothetical partial partial partial partial protein	6583	7257	01	965612	-1	contig.77	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100CEE.meta_raw	141.3
PseP1|PseP1_0000913	whiEV minimal PKS acyl carrier partial partial partial partial protein	1	588	10	966288	1	contig.78	cds	-	0.0	K14669	24.5	-	0.0	-	0.0	-	0.0	PP-binding	59.0	PP-binding	56.9	actNOG.ENOG4100C2E.meta_raw	130.6
PseP1|PseP1_0000914	3-oxoacyl-(acyl-carrier-protein) synthase II partial partial partial partial protein	609	2138	01	966896	1	contig.78	cds	-	0.0	K09458	208.3	-	0.0	-	0.0	-	0.0	mod_KS	729.3	ketoacyl-synt,Ketoacyl-synt_C,KAsynt_C_assoc	294.6,151.4,54.3	actNOG.ENOG4100DMT.meta_raw	930.1
PseP1|PseP1_0000915	2,5-diketo-D-gluconate reductase partial partial partial partial protein	3	935	10	968430	-1	contig.79	cds	-	0.0	K05885	94.1	-	0.0	-	0.0	-	0.0	-	0.0	Aldo_ket_red	167.1	actNOG.ENOG4100CI2.meta_raw	354.2
PseP1|PseP1_0000916	K01913 family protein	1003	2529	00	969430	1	contig.79	cds	-	0.0	K01913	358.3	-	0.0	-	0.0	F	106.8	AMP-binding	283.3	AMP-binding,AMP-binding_C	262.9,49.0	actNOG.ENOG4100EZR.meta_raw	526.8
PseP1|PseP1_0000917	hypothetical protein	2510	2929	00	970937	-1	contig.79	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100TBM.meta_raw	80.5
PseP1|PseP1_0000918	hypothetical protein	2922	4445	00	971349	-1	contig.79	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cu-oxidase_3,Cu-oxidase_2	100.0,71.1	actNOG.ENOG4100BU5.meta_raw	550.5
PseP1|PseP1_0000919	two-component response regulator, fimbrial Z protein FimZ	4546	5214	00	972973	-1	contig.79	cds	-	0.0	K07688	112.9	-	0.0	-	0.0	-	0.0	-	0.0	Response_reg,GerE	93.5,58.6	actNOG.ENOG4100D95.meta_raw	318.3
PseP1|PseP1_0000920	hypothetical partial partial partial partial protein	5207	5551	01	973634	-1	contig.79	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100HPI.meta_raw	106.8
PseP1|PseP1_0000921	hypothetical partial partial partial partial protein	3	173	10	973982	1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100TSQ.meta_raw	37.6
PseP1|PseP1_0000922	hypothetical protein	184	639	00	974163	-1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QK8.meta_raw	106.1
PseP1|PseP1_0000923	TetR/AcrR family transcriptional regulator, acrAB operon repressor	728	1291	00	974707	-1	contig.80	cds	-	0.0	K03577	43.2	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	40.2	actNOG.ENOG4100N9X.meta_raw	181.1
PseP1|PseP1_0000924	MFS transporter bicyclomycin/chloramphenicol	1426	3033	00	975405	1	contig.80	cds	-	0.0	K07552	80.7	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	157.5	actNOG.ENOG410149G.meta_raw	632.9
PseP1|PseP1_0000925	hypothetical protein	3217	3564	00	977196	1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
PseP1|PseP1_0000926	hypothetical protein	3928	5754	00	977907	1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PEPCK	920.4	actNOG.ENOG4100BRC.meta_raw	1111.9
PseP1|PseP1_0000927	carbon starvation protein	5955	8156	00	979934	1	contig.80	cds	-	0.0	K06200	881.2	-	0.0	-	0.0	-	0.0	-	0.0	CstA,CstA_5TM	547.6,117.6	actNOG.ENOG4100C9G.meta_raw	1119.9
PseP1|PseP1_0000928	hypothetical protein	8153	8332	00	982132	1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF466	82.2	actNOG.ENOG41013B8.meta_raw	89.4
PseP1|PseP1_0000929	hypothetical partial partial partial partial protein	8658	10646	01	982637	1	contig.80	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100E59.meta_raw	91.3
PseP1|PseP1_0000930	diacylglycerol kinase partial partial partial partial protein	1	930	10	984626	-1	contig.81	cds	-	0.0	K00901	22.8	-	0.0	GT4	76.2	-	0.0	Glycos_transf_1	72.6	Glyco_transf_4,Glycos_transf_1	65.4,70.0	actNOG.ENOG4101481.meta_raw	359.2
PseP1|PseP1_0000931	hypothetical protein	927	1622	00	985552	-1	contig.81	cds	-	0.0	-	0.0	-	0.0	CE4	106.5	-	0.0	-	0.0	Polysacc_deac_1	93.7	actNOG.ENOG4100M1T.meta_raw	229.2
PseP1|PseP1_0000932	hypothetical partial partial partial partial protein	1622	1708	01	986247	-1	contig.81	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
PseP1|PseP1_0000933	hypothetical partial partial partial partial protein	1	138	10	986335	1	contig.82	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
PseP1|PseP1_0000934	AraC family transcriptional regulator	194	1135	00	986528	1	contig.82	cds	-	0.0	K13652	39.8	-	0.0	-	0.0	-	0.0	-	0.0	AraC_binding_2,HTH_18	85.4,53.8	actNOG.ENOG4100FPG.meta_raw	301.2
PseP1|PseP1_0000935	haloalkane dehalogenase	1172	2047	00	987506	-1	contig.82	cds	-	0.0	K01563	83.3	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	77.8	actNOG.ENOG4100EDE.meta_raw	409.2
PseP1|PseP1_0000936	tartrate dehydrogenase	2044	3045	00	988378	-1	contig.82	cds	TIGR02089	517.5	K07246	558.8	-	0.0	-	0.0	-	0.0	-	0.0	Iso_dh	261.8	actNOG.ENOG4100DN5.meta_raw	410.8
PseP1|PseP1_0000937	hypothetical protein	3000	3119	00	989334	-1	contig.82	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100DN5.meta_raw	26.2
PseP1|PseP1_0000938	LysR family transcriptional regulator, positive regulator for ilvC	3228	4145	00	989562	1	contig.82	cds	-	0.0	K02521	65.9	-	0.0	-	0.0	-	0.0	-	0.0	HTH_1,LysR_substrate	62.3,123.5	actNOG.ENOG4100JDQ.meta_raw	417.2
